# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3334960935974
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                           
# ........  ........  ...............  ..................................  .................................................................................................................................................................
#
     0.18%     0.01%  kworker/u64:38-  [kernel.kallsyms]                   [k] mpage_prepare_extent_to_map
     0.17%     0.00%  Executor task l  [kernel.kallsyms]                   [k] __find_get_block
     0.17%     0.02%  Executor task l  [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.17%     0.16%  Executor task l  [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.17%     0.07%  Executor task l  [kernel.kallsyms]                   [k] atime_needs_update
     0.17%     0.01%  Executor task l  [kernel.kallsyms]                   [k] try_to_wake_up
     0.17%     0.01%  Executor task l  [kernel.kallsyms]                   [k] link_path_walk.part.0
     0.17%     0.10%  Executor task l  [kernel.kallsyms]                   [k] release_pages
     0.17%     0.01%  swapper          [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.17%     0.00%  C2 CompilerThre  [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.17%     0.01%  swapper          [kernel.kallsyms]                   [k] acpi_idle_enter
     0.17%     0.09%  Executor task l  [kernel.kallsyms]                   [k] __cond_resched
     0.17%     0.00%  G1 Refine#1      [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.17%     0.16%  Executor task l  [kernel.kallsyms]                   [k] __fsnotify_parent
     0.16%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.16%     0.00%  C2 CompilerThre  [kernel.kallsyms]                   [k] __run_hrtimer
     0.16%     0.00%  Executor task l  [kernel.kallsyms]                   [k] open_last_lookups
     0.16%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.00%  swapper          [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.16%     0.00%  G1 Refine#1      [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.16%     0.16%  Executor task l  [kernel.kallsyms]                   [k] native_sched_clock
     0.16%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] worker_thread
     0.16%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] kthread
     0.16%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] ret_from_fork
     0.16%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.16%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] process_one_work
     0.16%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.16%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.16%     0.09%  Executor task l  [kernel.kallsyms]                   [k] mark_page_accessed
     0.16%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.00%  G1 Refine#0      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.16%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.16%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.16%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.16%     0.00%  GC Thread#9      [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.16%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.16%  Executor task l  [kernel.kallsyms]                   [k] update_min_vruntime
     0.16%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.00%  kworker/u64:38-  [kernel.kallsyms]                   [k] wb_check_start_all
     0.16%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.00%  GC Thread#10     [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.00%  GC Thread#10     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.16%     0.15%  Executor task l  [kernel.kallsyms]                   [k] security_file_permission
     0.16%     0.00%  GC Thread#16     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.16%     0.00%  GC Thread#10     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.00%  GC Thread#16     [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.00%  GC Thread#9      [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.16%     0.00%  GC Thread#2      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.00%  GC Thread#2      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.16%     0.00%  GC Thread#2      [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.00%  GC Thread#20     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.16%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] handle_mm_fault
     0.16%     0.00%  G1 Refine#0      [kernel.kallsyms]                   [k] __run_hrtimer
     0.16%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.16%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.16%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.16%     0.12%  Executor task l  [kernel.kallsyms]                   [k] __read_end_io
     0.16%     0.00%  kworker/u64:28-  [kernel.kallsyms]                   [k] mpage_map_and_submit_extent
     0.16%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.00%  GC Thread#20     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.16%     0.00%  GC Thread#16     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.15%     0.03%  Executor task l  [kernel.kallsyms]                   [k] __check_block_validity.constprop.0
     0.15%     0.15%  Executor task l  [kernel.kallsyms]                   [k] crc32c_pcl_intel_update
     0.15%     0.00%  GC Thread#8      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.06%  Executor task l  [kernel.kallsyms]                   [k] submit_bio_checks
     0.15%     0.00%  G1 Refine#2      [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.15%     0.00%  GC Thread#9      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  GC Thread#8      [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.15%  Executor task l  [kernel.kallsyms]                   [k] lookup_bh_lru
     0.15%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#20     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  GC Thread#20     [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  C2 CompilerThre  [kernel.kallsyms]                   [k] tick_sched_timer
     0.15%     0.00%  GC Thread#9      [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#8      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.00%  GC Thread#10     [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  GC Thread#9      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  GC Thread#20     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  GC Thread#22     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] __handle_mm_fault
     0.15%     0.00%  GC Thread#11     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.01%  kswapd0          [kernel.kallsyms]                   [k] jbd2_journal_try_to_free_buffers
     0.15%     0.00%  GC Thread#2      [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.15%  Executor task l  [kernel.kallsyms]                   [k] up_read
     0.15%     0.00%  GC Thread#22     [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  GC Thread#11     [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#10     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.15%     0.00%  GC Thread#22     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.00%  G1 Refine#2      [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.15%     0.14%  Executor task l  [kernel.kallsyms]                   [k] __fget_files
     0.15%     0.00%  GC Thread#11     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.01%  Executor task l  [kernel.kallsyms]                   [k] __blk_mq_alloc_request
     0.15%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  G1 Refine#0      [kernel.kallsyms]                   [k] tick_sched_timer
     0.15%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.15%     0.00%  GC Thread#4      [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#4      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.15%     0.12%  Executor task l  [kernel.kallsyms]                   [k] xas_find_conflict
     0.15%     0.00%  GC Thread#2      [kernel.kallsyms]                   [k] __handle_mm_fault
     0.15%     0.00%  GC Thread#18     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] do_anonymous_page
     0.15%     0.00%  GC Thread#18     [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#19     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  GC Thread#4      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.00%  GC Thread#10     [kernel.kallsyms]                   [k] do_anonymous_page
     0.15%     0.00%  GC Thread#16     [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  GC Thread#19     [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] do_anonymous_page
     0.15%     0.00%  GC Thread#19     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] do_anonymous_page
     0.15%     0.00%  GC Thread#2      [kernel.kallsyms]                   [k] do_anonymous_page
     0.15%     0.00%  GC Thread#8      [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  GC Thread#18     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.15%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.15%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] __handle_mm_fault
     0.15%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] __handle_mm_fault
     0.15%     0.00%  GC Thread#13     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  GC Thread#1      [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#1      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  GC Thread#13     [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.00%  GC Thread#9      [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] do_anonymous_page
     0.15%     0.00%  GC Thread#20     [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] __handle_mm_fault
